Time,Centre posn X,Centre posn Y,In top,In left,In right,In center
0:03:06.48,512,119,0,1,0,0
0:03:06.62,517,117,0,1,0,0
0:03:06.72,521,116,0,1,0,0
0:03:06.82,526,114,0,1,0,0
0:03:06.93,533,110,0,1,0,0
0:03:07.03,537,109,0,1,0,0
0:03:07.13,539,108,0,1,0,0
0:03:07.24,537,109,0,1,0,0
0:03:07.47,547,101,0,1,0,0
0:03:07.62,547,101,0,1,0,0
0:03:07.72,547,102,0,1,0,0
0:03:07.86,540,108,0,1,0,0
0:03:08.01,528,111,0,1,0,0
0:03:08.15,515,118,0,1,0,0
0:03:08.29,514,119,0,1,0,0
0:03:08.42,513,121,0,1,0,0
0:03:08.56,512,121,0,1,0,0
0:03:08.70,509,121,0,1,0,0
0:03:08.83,509,121,0,1,0,0
0:03:08.97,509,121,0,1,0,0
0:03:09.07,508,121,0,1,0,0
0:03:09.22,514,119,0,1,0,0
0:03:09.33,514,118,0,1,0,0
0:03:09.47,509,120,0,1,0,0
0:03:09.62,510,120,0,1,0,0
0:03:09.76,508,122,0,1,0,0
0:03:09.91,512,119,0,1,0,0
0:03:10.04,510,119,0,1,0,0
0:03:10.18,508,120,0,1,0,0
0:03:10.28,507,119,0,1,0,0
0:03:10.41,505,120,0,1,0,0
0:03:10.55,503,119,0,1,0,0
0:03:10.69,495,122,0,1,0,0
0:03:10.84,491,123,0,1,0,0
0:03:10.98,481,131,0,1,0,0
0:03:11.08,475,134,0,1,0,0
0:03:11.22,469,137,0,1,0,0
0:03:11.32,465,140,0,1,0,0
0:03:11.46,459,143,0,1,0,0
0:03:11.60,445,149,0,1,0,0
0:03:11.74,437,153,0,1,0,0
0:03:11.88,419,160,0,1,0,0
0:03:12.01,415,162,0,1,0,0
0:03:12.14,414,162,0,1,0,0
0:03:12.30,414,161,0,1,0,0
0:03:12.43,416,162,0,1,0,0
0:03:12.56,417,163,0,1,0,0
0:03:12.70,419,161,0,1,0,0
0:03:12.83,421,160,0,1,0,0
0:03:12.94,420,160,0,1,0,0
0:03:13.07,417,161,0,1,0,0
0:03:13.20,407,165,0,1,0,0
0:03:13.31,404,166,0,1,0,0
0:03:13.45,401,167,0,1,0,0
0:03:13.58,403,163,0,1,0,0
0:03:13.71,401,164,0,1,0,0
0:03:13.84,394,168,0,1,0,0
0:03:13.97,384,173,0,1,0,0
0:03:14.10,384,174,0,1,0,0
0:03:14.23,384,173,0,1,0,0
0:03:14.37,383,175,0,1,0,0
0:03:14.50,382,176,0,1,0,0
0:03:14.63,383,175,0,1,0,0
0:03:14.76,382,175,0,1,0,0
0:03:14.89,380,174,0,1,0,0
0:03:15.02,379,174,0,1,0,0
0:03:15.16,379,174,0,1,0,0
0:03:15.29,378,175,0,1,0,0
0:03:15.43,378,175,0,1,0,0
0:03:15.57,379,174,0,1,0,0
0:03:15.70,381,174,0,1,0,0
0:03:15.84,380,174,0,1,0,0
0:03:15.98,375,174,0,1,0,0
0:03:16.11,369,176,0,1,0,0
0:03:16.24,363,180,0,1,0,0
0:03:16.38,352,183,0,1,0,0
0:03:16.51,351,186,0,1,0,0
0:03:16.64,347,187,0,1,0,0
0:03:16.78,342,189,0,1,0,0
0:03:16.90,342,189,0,1,0,0
0:03:17.03,342,188,0,1,0,0
0:03:17.17,344,188,0,1,0,0
0:03:17.31,344,189,0,1,0,0
0:03:17.45,345,190,0,1,0,0
0:03:17.60,341,192,0,1,0,0
0:03:17.72,339,193,0,0,0,0
0:03:17.85,335,195,0,0,0,0
0:03:17.98,328,197,0,0,0,1
0:03:18.11,328,197,0,0,0,1
0:03:18.24,328,197,0,0,0,1
0:03:18.39,328,197,0,0,0,1
0:03:18.52,328,198,0,0,0,1
0:03:18.66,324,200,0,0,0,1
0:03:18.80,326,201,0,0,0,1
0:03:18.92,324,203,0,0,0,1
0:03:19.05,320,208,0,0,0,1
0:03:19.19,313,231,1,0,0,0
0:03:19.31,312,239,1,0,0,0
0:03:19.45,311,247,1,0,0,0
0:03:19.60,312,257,1,0,0,0
0:03:19.73,312,259,1,0,0,0
0:03:19.87,311,258,1,0,0,0
0:03:20.01,310,257,1,0,0,0
0:03:20.16,309,259,1,0,0,0
0:03:20.29,309,261,1,0,0,0
0:03:20.40,309,261,1,0,0,0
0:03:20.53,309,262,1,0,0,0
0:03:20.65,309,263,1,0,0,0
0:03:20.80,309,262,1,0,0,0
0:03:20.94,309,263,1,0,0,0
0:03:21.07,309,264,1,0,0,0
0:03:21.21,309,265,1,0,0,0
0:03:21.35,308,270,1,0,0,0
0:03:21.45,308,277,1,0,0,0
0:03:21.59,306,287,1,0,0,0
0:03:21.72,305,294,1,0,0,0
0:03:21.85,305,300,1,0,0,0
0:03:21.99,304,304,1,0,0,0
0:03:22.12,303,313,1,0,0,0
0:03:22.24,302,322,1,0,0,0
0:03:22.35,301,329,1,0,0,0
0:03:22.45,301,337,1,0,0,0
0:03:22.59,298,357,1,0,0,0
0:03:22.73,297,369,1,0,0,0
0:03:22.87,291,393,1,0,0,0
0:03:23.00,292,409,1,0,0,0
0:03:23.14,291,413,1,0,0,0
0:03:23.28,291,416,1,0,0,0
0:03:23.38,291,418,1,0,0,0
0:03:23.50,292,413,1,0,0,0
0:03:23.61,292,402,1,0,0,0
0:03:23.75,293,401,1,0,0,0
0:03:23.85,293,402,1,0,0,0
0:03:24.00,293,402,1,0,0,0
0:03:24.15,292,403,1,0,0,0
0:03:24.29,290,408,1,0,0,0
0:03:24.40,291,407,1,0,0,0
0:03:24.51,292,406,1,0,0,0
0:03:24.66,295,400,1,0,0,0
0:03:24.80,295,408,1,0,0,0
0:03:24.91,295,410,1,0,0,0
0:03:25.02,295,412,1,0,0,0
0:03:25.12,295,412,1,0,0,0
0:03:25.23,295,412,1,0,0,0
0:03:25.33,295,411,1,0,0,0
0:03:25.46,297,405,1,0,0,0
0:03:25.61,293,410,1,0,0,0
0:03:25.71,291,408,1,0,0,0
0:03:25.86,291,403,1,0,0,0
0:03:25.99,291,405,1,0,0,0
0:03:26.12,291,405,1,0,0,0
0:03:26.26,291,404,1,0,0,0
0:03:26.36,291,404,1,0,0,0
0:03:26.50,291,404,1,0,0,0
0:03:26.63,292,402,1,0,0,0
0:03:26.77,291,404,1,0,0,0
0:03:26.91,292,403,1,0,0,0
0:03:27.04,292,404,1,0,0,0
0:03:27.18,291,405,1,0,0,0
0:03:27.32,290,409,1,0,0,0
0:03:27.47,291,408,1,0,0,0
0:03:27.62,291,408,1,0,0,0
0:03:27.76,290,409,1,0,0,0
0:03:27.89,292,405,1,0,0,0
0:03:28.03,291,406,1,0,0,0
0:03:28.18,291,408,1,0,0,0
0:03:28.31,291,407,1,0,0,0
0:03:28.46,292,408,1,0,0,0
0:03:28.57,292,408,1,0,0,0
0:03:28.67,292,411,1,0,0,0
0:03:28.82,292,411,1,0,0,0
0:03:28.92,292,409,1,0,0,0
0:03:29.02,292,408,1,0,0,0
0:03:29.12,291,408,1,0,0,0
0:03:29.27,291,408,1,0,0,0
0:03:29.40,291,406,1,0,0,0
0:03:29.55,290,408,1,0,0,0
0:03:29.68,290,409,1,0,0,0
0:03:29.82,291,409,1,0,0,0
0:03:29.92,291,409,1,0,0,0
0:03:30.02,290,409,1,0,0,0
0:03:30.16,290,409,1,0,0,0
0:03:30.30,291,407,1,0,0,0
0:03:30.43,292,407,1,0,0,0
0:03:30.58,295,401,1,0,0,0
0:03:30.72,296,399,1,0,0,0
0:03:30.86,298,396,1,0,0,0
0:03:31.00,298,396,1,0,0,0
0:03:31.18,296,397,1,0,0,0
0:03:31.32,296,397,1,0,0,0
0:03:31.43,295,397,1,0,0,0
0:03:31.58,292,392,1,0,0,0
0:03:31.70,293,390,1,0,0,0
0:03:31.83,295,385,1,0,0,0
0:03:31.97,295,373,1,0,0,0
0:03:32.11,295,367,1,0,0,0
0:03:32.23,297,361,1,0,0,0
0:03:32.37,299,344,1,0,0,0
0:03:32.51,300,341,1,0,0,0
0:03:32.61,301,335,1,0,0,0
0:03:32.75,302,331,1,0,0,0
0:03:32.89,301,324,1,0,0,0
0:03:33.02,302,324,1,0,0,0
0:03:33.17,303,318,1,0,0,0
0:03:33.30,303,309,1,0,0,0
0:03:33.44,303,298,1,0,0,0
0:03:33.56,309,271,1,0,0,0
0:03:33.70,310,257,1,0,0,0
0:03:33.83,313,247,1,0,0,0
0:03:33.97,314,234,1,0,0,0
0:03:34.10,317,226,1,0,0,0
0:03:34.24,318,217,0,0,0,0
0:03:34.38,316,212,0,0,0,0
0:03:34.51,317,210,0,0,0,1
0:03:34.66,320,209,0,0,0,1
0:03:34.80,331,200,0,0,0,1
0:03:34.93,333,196,0,0,0,0
0:03:35.08,338,194,0,0,0,0
0:03:35.22,340,193,0,0,0,0
0:03:35.36,345,190,0,1,0,0
0:03:35.49,347,186,0,1,0,0
0:03:35.63,348,188,0,1,0,0
0:03:35.76,347,190,0,1,0,0
0:03:35.89,347,190,0,1,0,0
0:03:36.03,348,189,0,1,0,0
0:03:36.16,346,190,0,1,0,0
0:03:36.29,346,189,0,1,0,0
0:03:36.42,346,188,0,1,0,0
0:03:36.55,343,192,0,1,0,0
0:03:36.68,343,192,0,1,0,0
0:03:36.81,343,192,0,1,0,0
0:03:36.94,343,192,0,1,0,0
0:03:37.08,359,185,0,1,0,0
0:03:37.20,366,182,0,1,0,0
0:03:37.36,372,180,0,1,0,0
0:03:37.49,378,177,0,1,0,0
0:03:37.62,390,170,0,1,0,0
0:03:37.76,408,164,0,1,0,0
0:03:37.89,409,162,0,1,0,0
0:03:38.02,414,159,0,1,0,0
0:03:38.16,434,153,0,1,0,0
0:03:38.30,438,150,0,1,0,0
0:03:38.43,438,151,0,1,0,0
0:03:38.57,437,151,0,1,0,0
0:03:38.67,437,151,0,1,0,0
0:03:38.80,437,151,0,1,0,0
0:03:38.94,436,152,0,1,0,0
0:03:39.08,440,150,0,1,0,0
0:03:39.22,446,146,0,1,0,0
0:03:39.35,451,143,0,1,0,0
0:03:39.48,450,144,0,1,0,0
0:03:39.61,450,146,0,1,0,0
0:03:39.71,454,143,0,1,0,0
0:03:39.85,468,138,0,1,0,0
0:03:39.98,465,138,0,1,0,0
0:03:40.12,460,139,0,1,0,0
0:03:40.25,457,139,0,1,0,0
0:03:40.39,456,139,0,1,0,0
0:03:40.49,455,139,0,1,0,0
0:03:40.63,453,139,0,1,0,0
0:03:40.74,456,138,0,1,0,0
0:03:40.86,456,138,0,1,0,0
0:03:41.00,454,137,0,1,0,0
0:03:41.14,453,136,0,1,0,0
0:03:41.31,456,139,0,1,0,0
0:03:41.44,456,142,0,1,0,0
0:03:41.57,456,143,0,1,0,0
0:03:41.70,456,143,0,1,0,0
0:03:41.84,456,143,0,1,0,0
0:03:41.97,456,144,0,1,0,0
0:03:42.10,457,144,0,1,0,0
0:03:42.24,457,144,0,1,0,0
0:03:42.37,456,143,0,1,0,0
0:03:42.51,452,139,0,1,0,0
0:03:42.65,450,137,0,1,0,0
0:03:42.78,448,139,0,1,0,0
0:03:43.03,449,141,0,1,0,0
0:03:43.16,456,139,0,1,0,0
0:03:43.29,460,138,0,1,0,0
0:03:43.42,458,139,0,1,0,0
0:03:43.57,458,138,0,1,0,0
0:03:43.71,460,138,0,1,0,0
0:03:43.85,460,137,0,1,0,0
0:03:43.98,460,137,0,1,0,0
0:03:44.11,459,138,0,1,0,0
0:03:44.25,458,139,0,1,0,0
0:03:44.38,459,138,0,1,0,0
0:03:44.51,459,138,0,1,0,0
0:03:44.65,459,138,0,1,0,0
0:03:44.75,459,138,0,1,0,0
0:03:44.89,459,138,0,1,0,0
0:03:45.02,460,138,0,1,0,0
0:03:45.16,461,137,0,1,0,0
0:03:45.29,461,137,0,1,0,0
0:03:45.43,461,137,0,1,0,0
0:03:45.57,461,137,0,1,0,0
0:03:45.70,462,137,0,1,0,0
0:03:45.81,461,137,0,1,0,0
0:03:45.95,461,137,0,1,0,0
0:03:46.09,459,138,0,1,0,0
0:03:46.22,459,139,0,1,0,0
0:03:46.35,459,138,0,1,0,0
0:03:46.49,459,137,0,1,0,0
0:03:46.61,460,137,0,1,0,0
0:03:46.77,460,137,0,1,0,0
0:03:46.91,464,136,0,1,0,0
0:03:47.06,470,137,0,1,0,0
0:03:47.19,472,136,0,1,0,0
0:03:47.32,475,134,0,1,0,0
0:03:47.47,473,135,0,1,0,0
0:03:47.60,473,136,0,1,0,0
0:03:47.73,475,135,0,1,0,0
0:03:47.87,478,133,0,1,0,0
0:03:48.00,482,132,0,1,0,0
0:03:48.14,500,124,0,1,0,0
0:03:48.27,508,121,0,1,0,0
0:03:48.42,511,120,0,1,0,0
0:03:48.57,511,120,0,1,0,0
0:03:48.70,513,120,0,1,0,0
0:03:48.80,514,119,0,1,0,0
0:03:48.95,518,116,0,1,0,0
0:03:49.09,514,118,0,1,0,0
0:03:49.23,513,119,0,1,0,0
0:03:49.36,513,118,0,1,0,0
0:03:49.47,515,117,0,1,0,0
0:03:49.58,515,117,0,1,0,0
0:03:49.71,515,117,0,1,0,0
0:03:49.82,512,118,0,1,0,0
0:03:49.96,514,119,0,1,0,0
0:03:50.10,515,119,0,1,0,0
0:03:50.25,528,112,0,1,0,0
0:03:50.39,534,109,0,1,0,0
0:03:50.53,535,109,0,1,0,0
0:03:50.63,536,109,0,1,0,0
0:03:50.79,537,108,0,1,0,0
0:03:50.89,545,103,0,1,0,0
0:03:51.03,546,103,0,1,0,0
0:03:51.17,547,103,0,1,0,0
0:03:51.30,547,103,0,1,0,0
0:03:51.45,532,109,0,1,0,0
0:03:51.55,524,114,0,1,0,0
0:03:51.69,514,121,0,1,0,0
0:03:51.83,514,120,0,1,0,0
0:03:51.97,518,114,0,1,0,0
0:03:52.08,514,114,0,1,0,0
0:03:52.21,508,114,0,1,0,0
0:03:52.36,502,121,0,1,0,0
0:03:52.49,494,123,0,1,0,0
0:03:52.63,482,130,0,1,0,0
0:03:52.77,477,134,0,1,0,0
0:03:52.87,464,138,0,1,0,0
0:03:53.00,452,146,0,1,0,0
0:03:53.10,442,150,0,1,0,0
0:03:53.24,424,159,0,1,0,0
0:03:53.37,413,162,0,1,0,0
0:03:53.49,399,168,0,1,0,0
0:03:53.59,385,174,0,1,0,0
0:03:53.72,368,179,0,1,0,0
0:03:53.87,343,190,0,1,0,0
0:03:54.00,343,192,0,1,0,0
0:03:54.14,343,191,0,1,0,0
0:03:54.27,343,191,0,1,0,0
0:03:54.40,343,191,0,1,0,0
0:03:54.53,342,190,0,1,0,0
0:03:54.67,342,190,0,1,0,0
0:03:54.80,342,190,0,1,0,0
0:03:54.90,342,190,0,1,0,0
0:03:55.03,342,190,0,1,0,0
0:03:55.13,340,191,0,1,0,0
0:03:55.26,337,192,0,0,0,0
0:03:55.38,334,194,0,0,0,0
0:03:55.53,327,193,0,0,0,1
0:03:55.66,323,192,0,0,0,1
0:03:55.78,313,193,0,0,1,0
0:03:55.92,303,189,0,0,1,0
0:03:56.06,288,183,0,0,1,0
0:03:56.19,287,182,0,0,1,0
0:03:56.32,282,178,0,0,1,0
0:03:56.46,276,174,0,0,1,0
0:03:56.59,268,168,0,0,1,0
0:03:56.73,259,161,0,0,1,0
0:03:56.86,253,156,0,0,1,0
0:03:56.96,250,154,0,0,1,0
0:03:57.10,250,154,0,0,1,0
0:03:57.23,252,155,0,0,1,0
0:03:57.37,253,156,0,0,1,0
0:03:57.50,253,156,0,0,1,0
0:03:57.65,253,155,0,0,1,0
0:03:57.77,253,155,0,0,1,0
0:03:57.91,253,155,0,0,1,0
0:03:58.04,252,155,0,0,1,0
0:03:58.17,253,155,0,0,1,0
0:03:58.29,252,154,0,0,1,0
0:03:58.43,249,152,0,0,1,0
0:03:58.58,246,150,0,0,1,0
0:03:58.70,242,148,0,0,1,0
0:03:58.84,237,144,0,0,1,0
0:03:58.98,237,145,0,0,1,0
0:03:59.11,237,145,0,0,1,0
0:03:59.25,237,144,0,0,1,0
0:03:59.38,237,144,0,0,1,0
0:03:59.51,236,144,0,0,1,0
0:03:59.65,236,144,0,0,1,0
0:03:59.77,236,144,0,0,1,0
0:03:59.91,236,144,0,0,1,0
0:04:00.04,237,145,0,0,1,0
0:04:00.17,236,144,0,0,1,0
0:04:00.31,236,144,0,0,1,0
0:04:00.44,235,143,0,0,1,0
0:04:00.57,235,143,0,0,1,0
0:04:00.69,235,143,0,0,1,0
0:04:00.83,235,143,0,0,1,0
0:04:00.98,235,143,0,0,1,0
0:04:01.11,235,144,0,0,1,0
0:04:01.25,235,143,0,0,1,0
0:04:01.37,235,143,0,0,1,0
0:04:01.50,235,143,0,0,1,0
0:04:01.64,234,143,0,0,1,0
0:04:01.78,235,143,0,0,1,0
0:04:01.91,234,143,0,0,1,0
0:04:02.05,234,143,0,0,1,0
0:04:02.19,234,143,0,0,1,0
0:04:02.33,234,143,0,0,1,0
0:04:02.46,234,143,0,0,1,0
0:04:02.60,234,143,0,0,1,0
0:04:02.74,234,142,0,0,1,0
0:04:02.86,233,140,0,0,1,0
0:04:03.00,233,142,0,0,1,0
0:04:03.15,232,141,0,0,1,0
0:04:03.28,231,139,0,0,1,0
0:04:03.42,229,139,0,0,1,0
0:04:03.54,229,139,0,0,1,0
0:04:03.67,230,139,0,0,1,0
0:04:03.80,230,139,0,0,1,0
0:04:03.93,230,139,0,0,1,0
0:04:04.06,229,139,0,0,1,0
0:04:04.20,229,139,0,0,1,0
0:04:04.33,228,138,0,0,1,0
0:04:04.45,228,138,0,0,1,0
0:04:04.58,228,138,0,0,1,0
0:04:04.71,226,137,0,0,1,0
0:04:04.84,223,134,0,0,1,0
0:04:04.97,221,133,0,0,1,0
0:04:05.10,216,130,0,0,1,0
0:04:05.24,208,124,0,0,1,0
0:04:05.36,201,117,0,0,1,0
0:04:05.49,189,109,0,0,1,0
0:04:05.62,174,98,0,0,1,0
0:04:05.76,166,93,0,0,1,0
0:04:05.88,159,86,0,0,1,0
0:04:06.02,145,77,0,0,1,0
0:04:06.15,146,77,0,0,1,0
0:04:06.29,143,74,0,0,1,0
0:04:06.42,140,72,0,0,1,0
0:04:06.55,140,72,0,0,1,0
0:04:06.68,141,72,0,0,1,0
0:04:06.81,141,72,0,0,1,0
0:04:06.95,143,72,0,0,1,0
0:04:07.09,144,73,0,0,1,0
0:04:07.23,142,72,0,0,1,0
0:04:07.37,140,71,0,0,1,0
0:04:07.50,138,70,0,0,1,0
0:04:07.60,136,69,0,0,1,0
0:04:07.73,140,71,0,0,1,0
0:04:07.85,142,71,0,0,1,0
0:04:07.98,144,71,0,0,1,0
0:04:08.12,145,70,0,0,1,0
0:04:08.25,145,71,0,0,1,0
0:04:08.38,144,71,0,0,1,0
0:04:08.52,145,71,0,0,1,0
0:04:08.66,145,71,0,0,1,0
0:04:08.78,145,71,0,0,1,0
0:04:08.88,145,70,0,0,1,0
0:04:09.01,142,68,0,0,1,0
0:04:09.14,142,71,0,0,1,0
0:04:09.26,143,72,0,0,1,0
0:04:09.39,143,72,0,0,1,0
0:04:09.53,146,74,0,0,1,0
0:04:09.63,145,74,0,0,1,0
0:04:09.76,146,75,0,0,1,0
0:04:09.89,146,75,0,0,1,0
0:04:10.03,147,76,0,0,1,0
0:04:10.17,147,76,0,0,1,0
0:04:10.31,148,76,0,0,1,0
0:04:10.44,150,78,0,0,1,0
0:04:10.57,153,80,0,0,1,0
0:04:10.71,158,86,0,0,1,0
0:04:10.84,168,91,0,0,1,0
0:04:10.98,171,92,0,0,1,0
0:04:11.11,172,94,0,0,1,0
0:04:11.24,179,101,0,0,1,0
0:04:11.37,184,106,0,0,1,0
0:04:11.50,191,109,0,0,1,0
0:04:11.64,211,125,0,0,1,0
0:04:11.76,218,130,0,0,1,0
0:04:11.90,228,138,0,0,1,0
0:04:12.04,247,152,0,0,1,0
0:04:12.18,252,157,0,0,1,0
0:04:12.31,278,176,0,0,1,0
0:04:12.44,289,184,0,0,1,0
0:04:12.56,297,189,0,0,1,0
0:04:12.69,299,193,0,0,1,0
0:04:12.83,301,194,0,0,1,0
0:04:12.96,301,194,0,0,1,0
0:04:13.10,301,194,0,0,1,0
0:04:13.23,307,199,0,0,1,0
0:04:13.36,307,199,0,0,1,0
0:04:13.49,310,202,0,0,0,1
0:04:13.63,312,225,1,0,0,0
0:04:13.76,312,237,1,0,0,0
0:04:13.88,311,249,1,0,0,0
0:04:14.01,308,277,1,0,0,0
0:04:14.14,307,288,1,0,0,0
0:04:14.27,308,294,1,0,0,0
0:04:14.40,307,300,1,0,0,0
0:04:14.53,306,315,1,0,0,0
0:04:14.66,306,318,1,0,0,0
0:04:14.79,306,320,1,0,0,0
0:04:14.94,302,322,1,0,0,0
0:04:15.07,302,324,1,0,0,0
0:04:15.18,301,325,1,0,0,0
0:04:15.32,301,326,1,0,0,0
0:04:15.45,301,325,1,0,0,0
0:04:15.58,301,325,1,0,0,0
0:04:15.73,301,325,1,0,0,0
0:04:15.86,301,325,1,0,0,0
0:04:15.99,302,325,1,0,0,0
0:04:16.13,301,330,1,0,0,0
0:04:16.26,300,331,1,0,0,0
0:04:16.39,300,331,1,0,0,0
0:04:16.53,300,331,1,0,0,0
0:04:16.63,300,331,1,0,0,0
0:04:16.76,300,332,1,0,0,0
0:04:16.89,300,331,1,0,0,0
0:04:17.03,301,331,1,0,0,0
0:04:17.17,301,333,1,0,0,0
0:04:17.31,301,334,1,0,0,0
0:04:17.44,302,335,1,0,0,0
0:04:17.57,301,338,1,0,0,0
0:04:17.71,299,353,1,0,0,0
0:04:17.83,299,360,1,0,0,0
0:04:17.96,299,364,1,0,0,0
0:04:18.10,298,365,1,0,0,0
0:04:18.20,297,371,1,0,0,0
0:04:18.33,298,371,1,0,0,0
0:04:18.47,298,372,1,0,0,0
0:04:18.61,298,372,1,0,0,0
0:04:18.75,298,373,1,0,0,0
0:04:18.89,298,373,1,0,0,0
0:04:18.99,298,373,1,0,0,0
0:04:19.13,296,381,1,0,0,0
0:04:19.25,296,384,1,0,0,0
0:04:19.39,295,390,1,0,0,0
0:04:19.52,292,409,1,0,0,0
0:04:19.65,291,416,1,0,0,0
0:04:19.79,293,414,1,0,0,0
0:04:19.94,293,417,1,0,0,0
0:04:20.08,292,421,1,0,0,0
0:04:20.24,293,425,1,0,0,0
0:04:20.38,294,425,1,0,0,0
0:04:20.50,294,426,1,0,0,0
0:04:20.64,294,426,1,0,0,0
0:04:20.77,294,427,1,0,0,0
0:04:20.92,294,427,1,0,0,0
0:04:21.06,294,426,1,0,0,0
0:04:21.16,294,426,1,0,0,0
0:04:21.30,293,430,1,0,0,0
0:04:21.44,293,429,1,0,0,0
0:04:21.57,293,429,1,0,0,0
0:04:21.67,293,430,1,0,0,0
0:04:21.82,292,421,1,0,0,0
0:04:21.93,292,418,1,0,0,0
0:04:22.04,292,418,1,0,0,0
0:04:22.14,292,417,1,0,0,0
0:04:22.28,292,417,1,0,0,0
0:04:22.43,292,417,1,0,0,0
0:04:22.54,292,417,1,0,0,0
0:04:22.64,292,418,1,0,0,0
0:04:22.78,291,420,1,0,0,0
0:04:22.91,291,420,1,0,0,0
0:04:23.04,291,420,1,0,0,0
0:04:23.17,291,420,1,0,0,0
0:04:23.32,292,418,1,0,0,0
0:04:23.47,291,420,1,0,0,0
0:04:23.61,291,420,1,0,0,0
0:04:23.74,290,419,1,0,0,0
0:04:23.88,290,419,1,0,0,0
0:04:24.03,292,418,1,0,0,0
0:04:24.17,292,418,1,0,0,0
0:04:24.27,290,420,1,0,0,0
0:04:24.40,290,420,1,0,0,0
0:04:24.54,290,420,1,0,0,0
0:04:24.67,290,420,1,0,0,0
0:04:24.81,291,418,1,0,0,0
0:04:24.95,290,418,1,0,0,0
0:04:25.09,289,422,1,0,0,0
0:04:25.23,290,424,1,0,0,0
0:04:25.33,291,423,1,0,0,0
0:04:25.44,292,423,1,0,0,0
0:04:25.54,293,422,1,0,0,0
0:04:25.64,293,421,1,0,0,0
0:04:25.75,294,419,1,0,0,0
0:04:25.86,294,419,1,0,0,0
0:04:25.97,294,421,1,0,0,0
0:04:26.11,294,421,1,0,0,0
0:04:26.25,294,423,1,0,0,0
0:04:26.40,293,426,1,0,0,0
0:04:26.52,293,425,1,0,0,0
0:04:26.62,293,424,1,0,0,0
0:04:26.76,293,424,1,0,0,0
0:04:26.91,293,427,1,0,0,0
0:04:27.05,293,427,1,0,0,0
0:04:27.20,293,428,1,0,0,0
0:04:27.33,293,428,1,0,0,0
0:04:27.46,293,429,1,0,0,0
0:04:27.56,293,429,1,0,0,0
0:04:27.67,293,428,1,0,0,0
0:04:27.81,293,425,1,0,0,0
0:04:27.92,293,424,1,0,0,0
0:04:28.03,293,420,1,0,0,0
0:04:28.13,293,418,1,0,0,0
0:04:28.24,292,419,1,0,0,0
0:04:28.34,292,418,1,0,0,0
0:04:28.48,293,415,1,0,0,0
0:04:28.60,293,414,1,0,0,0
0:04:28.74,292,413,1,0,0,0
0:04:28.89,294,400,1,0,0,0
0:04:28.99,294,400,1,0,0,0
0:04:29.09,293,388,1,0,0,0
0:04:29.22,294,383,1,0,0,0
0:04:29.35,295,374,1,0,0,0
0:04:29.49,295,363,1,0,0,0
0:04:29.63,297,346,1,0,0,0
0:04:29.75,299,340,1,0,0,0
0:04:29.89,299,338,1,0,0,0
0:04:30.03,298,337,1,0,0,0
0:04:30.16,298,333,1,0,0,0
0:04:30.30,300,330,1,0,0,0
0:04:30.43,300,328,1,0,0,0
0:04:30.55,300,321,1,0,0,0
0:04:30.69,302,313,1,0,0,0
0:04:30.82,302,304,1,0,0,0
0:04:30.95,304,298,1,0,0,0
0:04:31.09,305,293,1,0,0,0
0:04:31.22,304,288,1,0,0,0
0:04:31.35,304,286,1,0,0,0
0:04:31.48,306,278,1,0,0,0
0:04:31.62,309,270,1,0,0,0
0:04:31.75,309,263,1,0,0,0
0:04:31.89,311,242,1,0,0,0
0:04:32.02,312,236,1,0,0,0
0:04:32.16,311,235,1,0,0,0
0:04:32.29,315,218,0,0,0,0
0:04:32.39,317,211,0,0,0,1
0:04:32.52,318,208,0,0,0,1
0:04:32.65,322,204,0,0,0,1
0:04:32.77,331,197,0,0,0,1
0:04:32.92,339,190,0,0,0,0
0:04:33.05,342,189,0,1,0,0
0:04:33.19,347,189,0,1,0,0
0:04:33.32,354,186,0,1,0,0
0:04:33.47,359,182,0,1,0,0
0:04:33.61,381,175,0,1,0,0
0:04:33.74,389,171,0,1,0,0
0:04:33.86,393,168,0,1,0,0
0:04:34.00,392,169,0,1,0,0
0:04:34.13,391,169,0,1,0,0
0:04:34.26,392,170,0,1,0,0
0:04:34.40,393,169,0,1,0,0
0:04:34.54,397,168,0,1,0,0
0:04:34.67,397,168,0,1,0,0
0:04:34.82,397,167,0,1,0,0
0:04:34.96,397,167,0,1,0,0
0:04:35.10,397,167,0,1,0,0
0:04:35.23,398,167,0,1,0,0
0:04:35.36,398,167,0,1,0,0
0:04:35.50,397,167,0,1,0,0
0:04:35.64,397,167,0,1,0,0
0:04:35.76,397,167,0,1,0,0
0:04:35.90,397,167,0,1,0,0
0:04:36.03,397,167,0,1,0,0
0:04:36.16,399,166,0,1,0,0
0:04:36.32,401,167,0,1,0,0
0:04:36.46,401,165,0,1,0,0
0:04:36.60,399,166,0,1,0,0
0:04:36.73,398,166,0,1,0,0
0:04:36.86,398,167,0,1,0,0
0:04:37.00,398,165,0,1,0,0
0:04:37.14,400,164,0,1,0,0
0:04:37.27,401,164,0,1,0,0
0:04:37.41,400,165,0,1,0,0
0:04:37.54,401,165,0,1,0,0
0:04:37.69,403,165,0,1,0,0
0:04:37.82,404,164,0,1,0,0
0:04:37.94,403,164,0,1,0,0
0:04:38.08,403,164,0,1,0,0
0:04:38.21,403,163,0,1,0,0
0:04:38.34,403,163,0,1,0,0
